wavelength,PosT12Apr2401_1_0.1s,PreT12Apr2401_1_0.1s,preT16Apr241s_1_1s,preT17Apr241s_1_1s,pstT16Apr241s_2_1s,pstT17Apr241s_1_1s,TMP.IS.1.2s_1_2s,TMP.IS.10.2s_1_2s,TMP.IS.11.2s_1_2s,TMP.IS.12.2s_1_2s,TMP.IS.13.2s_1_2s,TMP.IS.14.2s_1_2s,TMP.IS.15.2s_1_2s,TMP.IS.16.1s_1_1s,TMP.IS.17.2s_1_2s,TMP.IS.18.2s_1_2s,TMP.IS.19.2s_1_2s,TMP.IS.2.2s_1_2s,TMP.IS.20.2s_1_2s,TMP.IS.3.2s_1_2s,TMP.IS.4.4s_1_4s,TMP.IS.5.2s_1_2s,TMP.IS.6.2s_1_2s,TMP.IS.7.2s_1_2s,TMP.IS.8.2s_1_2s,TMP.IS.9.2s_1_2s,TMPIS21 2s_1_2s,TMPIS23 1s_1_1s,TMPIS24 2s_1_2s,TMPIS25 2s_1_2s,TMPIS26 2s_1_2s,TMPIS27 2s_1_2s,TMPIS28 2s_1_2s,TMPIS30 2s_1_2s,TMPIS31 2s_1_2s,TMPIS33 2s_1_2s,TMPIS34 2s_1_2s,TMPIS35 2s_1_2s,TMPIS37 1s_1_1s,TMPIS38 1s_1_1s,TMPIS39 2s_1_2s,TMPIS40 2s_1_2s,TMPIS41 2s_1_2s,TMPIS42 2s_1_2s
260,0.195122391770491,0.186998638698754,0.187099725279103,0.18931718300503,0.187704675750917,0.191865360342403,0.00166119168619903,2.08045153382415,1.69644064249025,1.34231912978092,0.945626467474405,0.845183425002069,0.00140491397571678,0.15914248890452,1.89661921270812,2.44487896922272,1.89122437314472,1.72238826892498,1.61955525350985,1.50442203942725,1.18530601966377,1.18258201645385,0.996415431880976,0.970389380222238,0.00570535690475942,1.07278721412536,1.53557965248076,0.1063712160462,2.44204029039413,3.57740114543678,2.85217859866563,1.91392865888119,1.58217956310272,0.0969452637305843,1.39612944726446,3.8127154291628,2.9710080805034,2.14911475518271,0.145406077848115,0.228688887862294,5.99039327938371,5.36127395164032,3.21617952434019,2.36009372144937
263,0.202455079789344,0.1942970844701,0.194262248201771,0.19654269610021,0.194853271683937,0.199115292422971,0.00157163088885969,2.02919661250403,1.6549661311379,1.31029916270737,0.921791582112032,0.824579093043798,0.00141495683572504,0.15346140154918,1.84980362343765,2.38403387691768,1.84458325439537,1.67806748200966,1.58008403675871,1.46752486156358,1.15643561642878,1.15404632667564,0.972367868203214,0.947271923575856,0.00563660888238112,1.04601832639184,1.49819494327172,0.101950927878366,2.38229801644428,3.48720861447411,2.78086786997132,1.86622361971257,1.54335323070117,0.0930413203490227,1.36160129914888,3.71563965906866,2.89637809647222,2.09648364674836,0.13908954521114,0.221065536962891,5.83803162928233,5.22306695982474,3.13453288961542,2.30072029167725
266,0.207151676510261,0.198864304380535,0.198772426733054,0.201087615538938,0.199383755161923,0.203662499331943,0.00148832923358698,1.9714214186906,1.60817732160567,1.27399403551488,0.895590138560579,0.801543161866398,0.00136151524366767,0.147384334897075,1.79757461816671,2.31509754066718,1.79186619130061,1.62914710792301,1.53509799207347,1.42610046139345,1.12440443928557,1.12202524877331,0.945361120788341,0.920973068572246,0.00553580640975014,1.01669192507984,1.45541112300421,0.0973693306700977,2.31634033543735,3.38550684682289,2.70037577255397,1.81239102077824,1.4991918017374,0.0888558043815279,1.32396921301193,3.60573241320269,2.81166965834876,2.03562689338979,0.132284971187072,0.212968021065974,5.66496336789861,5.06719636229236,3.04133286424449,2.23372723053823
269,0.207376212266307,0.19928547597463,0.199063719326376,0.20132665613917,0.199715727132555,0.203925698478897,0.00143957832818525,1.91201044925527,1.55961514887116,1.23638472225682,0.868731195907572,0.777724354522821,0.00136794478497411,0.141495183564218,1.74421084498676,2.24422713414923,1.73729198708597,1.57913507843216,1.48859440517659,1.38300384213178,1.09094468606372,1.0887626527757,0.917258265575145,0.893728607943692,0.00536352036823877,0.986667978568271,1.4116026482897,0.0928758857324462,2.2487951582299,3.28045176098737,2.61698798686199,1.75684026941976,1.45361387939539,0.0847300321181318,1.28562379406431,3.49126553203663,2.72363166619948,1.97259822685981,0.125704577881195,0.205170547610637,5.48690695019056,4.90469386097706,2.94490779597989,2.16399371460364
272,0.203220947831098,0.195340086668926,0.195068082622294,0.19714356546543,0.19569054890466,0.199711419921944,0.00138432868335824,1.84704767109155,1.50615690700188,1.19487814207807,0.8391507507453,0.751350912364182,0.00133715893661891,0.135428576761302,1.68571893365386,2.1665020263433,1.67700580153265,1.52488481914286,1.43708295214583,1.33640246233946,1.05433855385467,1.05225872254538,0.886296890497128,0.863550775784054,0.00531098405077236,0.954217935147574,1.36328002087679,0.0883759340180012,2.17529873813736,3.16528697714369,2.5247959685639,1.6954431289431,1.40297126656718,0.0804571254981293,1.24372499678227,3.365023131853,2.62569200613258,1.90261689737699,0.118968848802878,0.197017303816785,5.29010080200412,4.72548299631802,2.83807191525465,2.0861100052667
275,0.195375158906464,0.187829531056239,0.187712189196,0.189693913636874,0.188279621796524,0.192084180129231,0.00132267970751882,1.78207930981772,1.45271502017295,1.15308617368845,0.809455914155759,0.724871612725863,0.00131026988209622,0.129613990484173,1.62772928575266,2.08794138827121,1.61660818473329,1.47078026699567,1.38536627675312,1.28915658339062,1.01814648664017,1.01524537768064,0.855252877592983,0.833406878738679,0.00518868671123279,0.92175191222457,1.31457805287131,0.0841012741270124,2.1018566115614,3.05016284890123,2.43173861493881,1.63401661219817,1.35207499903036,0.0765569888614654,1.20256181321023,3.23785990197089,2.52776515315761,1.83231970243934,0.112458478754747,0.189294048564361,5.09262282954685,4.54436592302747,2.73051813662202,2.00797925778013
278,0.18504068602368,0.177894166936549,0.177818506124494,0.179645609375704,0.178426667421931,0.181973581593305,0.00127464703792966,1.71680492109942,1.39848715996404,1.11082523378637,0.779720505349689,0.69808439690103,0.00129062987310229,0.124126969922013,1.56931176807043,2.00910451018198,1.55516096071977,1.4166874581038,1.33301905939518,1.24188760754569,0.981101140799211,0.977852148937004,0.823861014049597,0.802655592386658,0.0050990035093585,0.889404718688655,1.26511638644188,0.0801702620834105,2.02772545369615,2.9338023983003,2.33805342079747,1.57155816175673,1.3004074059851,0.0729400855379969,1.16101798206953,3.10974213544958,2.42828172875048,1.76046149241256,0.106524874239228,0.18180244329143,4.89187387713464,4.36115173564381,2.62119415594333,1.92845673385403
281,0.170920779854179,0.16428853566694,0.164317564589092,0.165948501030812,0.164927641920546,0.168155187208645,0.00116514539008425,1.64523133677745,1.33961018445392,1.06454859365692,0.747144983592554,0.66869242076556,0.00120635326623508,0.118497502818166,1.50668326060413,1.92284896094292,1.48908196869318,1.35777756384361,1.27549955490629,1.19040096084319,0.940853328605939,0.936808216797472,0.789403227297317,0.769101646745178,0.00496826336148175,0.854341376713395,1.21145115573222,0.0762009639008458,1.94774429420843,2.80813193860765,2.23632443990993,1.50380365191035,1.24446623398394,0.0692535615471185,1.1160523195658,2.96992981619969,2.32002399660881,1.68253778509373,0.100586459213836,0.173790667103361,4.67329647783116,4.16086970861911,2.50186461404978,1.84207445829035
284,0.155248516690686,0.149254812138779,0.149164330092161,0.150644292169843,0.149766582754218,0.152700196961785,0.00113664749215355,1.57678298032103,1.28244453138616,1.0201056827254,0.715686958071287,0.640429937949402,0.00115264985321306,0.113369078565394,1.44346982940622,1.83906408869904,1.42623430634213,1.30186717179764,1.22004748521706,1.1411545801521,0.901689244163733,0.897433337395936,0.756341300133352,0.736535283843212,0.0048592470916866,0.820799980898944,1.15885806671576,0.0724715515543537,1.8699490517715,2.6864936960158,2.1373814682917,1.43665219660417,1.18978085563819,0.0659537193822653,1.07285907585994,2.83469887334559,2.21426610936556,1.60699440924435,0.0950994398983059,0.166355000380279,4.46467093138093,3.96825763866362,2.38644429001277,1.75858403318551
287,0.139584429703906,0.134217728939557,0.133589186109179,0.134910366002275,0.134168447338664,0.136773927201091,0.00116828749575558,1.51238805246087,1.22909606075769,0.97837600045259,0.686307445335013,0.61395113502216,0.00107859687213691,0.108641251088999,1.38547877156356,1.76503580670637,1.36775321881233,1.24933919835731,1.16865916448423,1.09448625046292,0.866287811333355,0.860588865774472,0.725191240281007,0.706297830081367,0.00473862671938287,0.789698012725462,1.1056347165606,0.0684306358737466,1.79190410499262,2.56532380905064,2.0383406164328,1.37027433646949,1.1347234816258,0.0623636389002932,1.02841032183187,2.69991100983549,2.10864018217253,1.53125452349698,0.0896651621800992,0.158857318885945,4.26985877084008,3.78910167196496,2.2789006211277,1.68073351978042
290,0.12498155801117,0.120158120486832,0.120318447392617,0.121368605699067,0.120911874785719,0.123124492952719,0.00101386766734928,1.44501226851056,1.17320936142408,0.93412324511849,0.65532592269196,0.585892237290636,0.00100454718492905,0.103317451635854,1.32457203067095,1.68445550425624,1.30519138565291,1.19418702659015,1.11388159652406,1.04561490740213,0.828137232268365,0.821861395144812,0.692324069100603,0.673952796862902,0.0046245826795309,0.756892811259045,1.05796808100817,0.0654666192873548,1.7217996617151,2.45572475626378,1.94864480314049,1.30965826678948,1.0853284650881,0.0597265998054788,0.989415459802206,2.57774606213712,2.01247538232484,1.4624594884085,0.085542069094115,0.152554903352277,4.06427961900009,3.60110236975855,2.16615881715209,1.59873818145243
293,0.114115230199233,0.109695412186651,0.10967757181233,0.110531496163828,0.111089542899769,0.112325228382327,0.000956270846567717,1.38533831082877,1.12338905334534,0.894935034208786,0.627918439024976,0.561105055747491,0.00094317700543208,0.100328671746277,1.2718970622288,1.61337743325324,1.24984202593437,1.14553860292499,1.06554290179266,1.00229111226749,0.794333546982612,0.787089280255748,0.663211919382917,0.645475991752507,0.00447914103405957,0.727896723941014,1.01203567951972,0.0634064394963073,1.65510531558936,2.3520137645465,1.86328100400121,1.25199763011441,1.03813004858666,0.0579832357521502,0.95211994885167,2.46133425853081,1.92077038155142,1.39679627388026,0.0825062600932325,0.146745840638554,3.88380700356639,3.43433599876642,2.06645788492964,1.52615619190994
296,0.106442966720899,0.102334286945762,0.102360680586866,0.103274448532614,0.102985451422359,0.10483352530191,0.000896957832355681,1.32737634622278,1.07507454649238,0.856906296559408,0.601193146205971,0.536984817911361,0.000868552119725949,0.0963938894977741,1.22032529416069,1.54430724507159,1.19512831816892,1.09828446294907,1.01848103607418,0.960385116222283,0.761622318187664,0.75354629308404,0.634699261728903,0.617562618939586,0.00437642133509277,0.699917748720619,0.967275101608182,0.0607103755394915,1.58944073682171,2.24823627124061,1.77979300775882,1.19571934197371,0.991819456303236,0.0555514809128063,0.915359174968848,2.34816767824998,1.83161344784185,1.33262722088939,0.079010318795187,0.141088713536128,3.71022300280259,3.27475424085608,1.97070952847743,1.45642659831709
299,0.0997333072553542,0.0958887853001475,0.0958363348037043,0.0966857527287044,0.0964780150563074,0.0981771352770538,0.000860960144547125,1.27336557441878,1.03002571103179,0.821731465520081,0.574002469893988,0.514608434751327,0.000849795628690038,0.0924653051809396,1.17325598121079,1.47988958707203,1.14179698665219,1.05452597200172,0.970558469858883,0.921913035246787,0.728028715180508,0.722058960911844,0.608092579151531,0.5913938701107,0.00429587779451861,0.673857479607038,0.92575598090145,0.0580279463441882,1.52206004881547,2.15346839960695,1.70242328545656,1.14300877260521,0.948889800110748,0.0531434170632966,0.881597178128634,2.24237706911783,1.7480692796731,1.27272608447959,0.0755177951907683,0.135879165480395,3.5497824625276,3.12691953993292,1.88201237328865,1.39135477832183
302,0.0942833425945723,0.0905585754610165,0.0904666298920101,0.0911947806594526,0.0911297451714271,0.092633861345572,0.000820204957069679,1.21550055940109,0.981879256098424,0.783762220910598,0.549842041981112,0.490632341049147,0.000843114597419318,0.0886982497784298,1.12168380637533,1.41149420176433,1.08431032131451,1.00736848221236,0.927680621503333,0.880523637841845,0.698042920580326,0.688532638761252,0.579767715176893,0.563728665850849,0.00423085465446809,0.645152760844189,0.881549281153806,0.0554665274549924,1.46204404304835,2.05256487445009,1.61990837160754,1.08764684848437,0.903307509525588,0.0508932298615869,0.844360295032974,2.13072805112679,1.66106944825272,1.2099528351983,0.0720882580796662,0.129990633712662,3.3768189300852,2.96911231065434,1.78743641139436,1.32247297608437
305,0.0893380650596267,0.0857398517901104,0.0856075465245685,0.086294943817303,0.0862590870763817,0.0876850859845315,0.000817608280879706,1.15807437153285,0.934302248501388,0.746303235170468,0.523545035234954,0.466952969498589,0.000862748083348558,0.0849546673100871,1.07047778794417,1.34387129915908,1.02965848787597,0.960745537760838,0.881623562999022,0.838865052101875,0.665232970157564,0.655565149856876,0.551741660392607,0.536314523676572,0.00420486197931623,0.616775779262284,0.837466323907536,0.0529391263251735,1.39557249226113,1.95211647093156,1.53837408694858,1.03274483323125,0.858085730997444,0.048621797896658,0.806699385104532,2.02061899269382,1.57477530360048,1.14809292550861,0.068758172546695,0.124143637625339,3.20593369632324,2.81431378750723,1.69422252695168,1.25448626806817
308,0.0850779145510994,0.0815683139788632,0.0813886617789479,0.0820410221129388,0.0820855506506172,0.0834164947501441,0.000776629936944584,1.1053024965071,0.890711312302641,0.712034116152184,0.499362441114913,0.445333262321577,0.000852869226479855,0.0815086494057063,1.02312964255634,1.28182420933605,0.980742461937387,0.917563167212058,0.839616058477316,0.800559039671626,0.635150951253259,0.625149675941044,0.526084120180555,0.511284798035051,0.0041514986414236,0.590375970702281,0.797410149492138,0.0506236549338839,1.33433526675291,1.86064290941264,1.46422327988403,0.982999308998427,0.817030414859652,0.0465238741234006,0.771924586141494,1.92106257841542,1.49684029657705,1.09186518165739,0.0656978110998196,0.118714268891091,3.05031296924897,2.6737241343686,1.6101064940903,1.19305598272072
311,0.0812649217236883,0.0778920745442097,0.0777232342118552,0.0783019404312431,0.0784127420975094,0.0796854379996356,0.000768836848758626,1.05615199232851,0.850157513256312,0.680190581468666,0.477046705117376,0.425275861662735,0.000886250112737639,0.0781996825153298,0.978885111158362,1.22328044833713,0.935558683508927,0.877299448249608,0.800955617098828,0.764867512151474,0.607120710679401,0.597068824430892,0.50227132977951,0.488087945896701,0.0041287807984134,0.56561237773557,0.760302301074504,0.0484450870811566,1.27709694962551,1.77564060522764,1.39573581479576,0.93707567342346,0.7791370764138,0.0445025843153719,0.739051036910166,1.82901930269799,1.42463414110945,1.03990277467428,0.0627501194553634,0.113495471567481,2.90601186654204,2.54401800136734,1.53232779467103,1.13625738715247
314,0.077766145045228,0.0744600573878286,0.0743231038420756,0.0749069794282859,0.0750704493922326,0.0762807663888645,0.000749261415006768,1.0075640863056,0.810300838050859,0.648875126237429,0.455132548756076,0.405527864087739,0.000911839928185863,0.0748486921929738,0.934990969752292,1.16652061883563,0.89122406511836,0.837453554905572,0.762961031820694,0.729453761805838,0.579594008174158,0.569346537193344,0.478866975853276,0.465247251285565,0.0040903606496643,0.540903179148986,0.724036330450392,0.0461755650028749,1.21997882833201,1.69243645769363,1.32869155830406,0.892122942242267,0.741862639362462,0.0424081491015794,0.706358123149812,1.73923551966468,1.3541845367238,0.989244710966775,0.0597387929929129,0.10814504500576,2.7648158658835,2.41725087162032,1.45651478042029,1.08104751925555
317,0.0748830873429035,0.0716641057285815,0.0715755972512389,0.0721458103404616,0.0725190515526538,0.0734621445379193,0.000739750057967451,0.963707778472412,0.774851995105288,0.620690364585769,0.435321393435747,0.387896919668715,0.000949858135528366,0.071681652246273,0.895473492114992,1.11536124042313,0.851447432267873,0.801383756106852,0.728968471780255,0.697783940860472,0.5548072921692,0.544492227591532,0.457905360236386,0.444852291231946,0.00405378087596988,0.518481658516845,0.691569727691394,0.0440817079701505,1.16864886603367,1.61730059213491,1.2690059543279,0.851913160786373,0.708713004100734,0.0403898732926598,0.676746025665108,1.65880105139257,1.29174109979949,0.944192005769437,0.0568373301734062,0.10311185242043,2.63786356474115,2.30428001617108,1.38866684163041,1.03142169344507
320,0.0724637119372427,0.0692650189041481,0.0692549807398134,0.0698740661114187,0.0702424100345075,0.0711168519483935,0.000721205305282538,0.922712744888598,0.741740688467306,0.594523568775097,0.416978445743993,0.371445198856965,0.000984885585240409,0.0686297462003907,0.858266883038092,1.06774148354612,0.814641194473733,0.767491828075452,0.69743850407705,0.668056398511166,0.531610770232434,0.521241058429616,0.438410183488824,0.425871101347733,0.00402346528548993,0.497297189599961,0.661437233500056,0.0420007938974473,1.12018858839696,1.54720157450999,1.21349196325367,0.814521169468427,0.677603362185432,0.0384031617745222,0.648802801546476,1.58435696520827,1.23361242597025,0.9021844928493,0.0539803736398937,0.0981358966708186,2.52071590090896,2.20016065740274,1.32621499743545,0.985682708833231
323,0.0704055687101818,0.0672600602666562,0.0672708374855656,0.0678959428877851,0.0682065045012732,0.0690894196855083,0.000712782237809209,0.883318172438049,0.709880616631941,0.569386148882187,0.399279097157749,0.355592111649669,0.00100496266337372,0.0656205859734123,0.822421535716715,1.02191185867508,0.77923657871602,0.73474892975028,0.667276311251455,0.639713847354379,0.509184226100942,0.4994025919792,0.419748460167431,0.407725569499161,0.00400201109747134,0.476809765541216,0.632533068792312,0.0399204418574662,1.07372104743214,1.48004077934957,1.16024386850472,0.778799615230827,0.647912003283258,0.0363671653291728,0.621791136204816,1.51335981184113,1.17860635237191,0.862052757459315,0.0511417070091729,0.0932756614448589,2.40839135170104,2.10036916856277,1.2661811176852,0.941627637017904
326,0.0686147506445876,0.0655129399305871,0.0655774716766239,0.0661687178606638,0.0665244498832211,0.0673461222644093,0.000710525131510267,0.847522877878946,0.680940985582653,0.546445465972713,0.383214155892518,0.341237581423131,0.00104077816482255,0.0627147298063839,0.7895971375579,0.980335576747833,0.747103400885707,0.704875310852466,0.639925307895511,0.613946216168813,0.488822826994669,0.479566922752048,0.402773828561024,0.391305460670238,0.00399018256607846,0.458104494305156,0.606301654925004,0.0379040280316943,1.03130558311578,1.41876545414414,1.11202581339096,0.746164953987253,0.620818555190784,0.0344428891189579,0.59821757239783,1.44879231967718,1.1285076009565,0.825538005307178,0.0484341457018887,0.0884930267945203,2.30711272462507,2.01001545441574,1.21172834544178,0.901649436338469
329,0.067027310431668,0.0639867124170102,0.0640927039819805,0.064678476210531,0.0650511000988845,0.0658405495435436,0.000721925814623868,0.815463359409454,0.65512144581437,0.525944730467719,0.368862305571864,0.328422883383762,0.00106731958692481,0.0598881269816185,0.760343764003454,0.943177866976742,0.718448010671333,0.678097231402752,0.615498779215522,0.590994286390075,0.470706132666489,0.46152384060582,0.387607465276969,0.376621700890147,0.00396296726586765,0.441316240016156,0.582929221982464,0.0360467548822046,0.993734440421208,1.36460137574635,1.06938770102845,0.71706271952298,0.596778597487786,0.0327875322483237,0.576710162101093,1.39191623367153,1.08405655119032,0.792985704069772,0.0459494337772839,0.0840978185791845,2.21778135507688,1.93035299210747,1.16349020754512,0.866377194812879
